#time 	S+S- 	 norm 
6.4200000000 	 0.2848599464 	 0.2846527422 	 0.3253337770 	 1.0003022811 
6.4500000000 	 0.2899715007 	 0.2897598619 	 0.3287251600 	 1.0003035078 
6.4800000000 	 0.2951293795 	 0.2949132637 	 0.3320196292 	 1.0003047334 
6.5100000000 	 0.3003317097 	 0.3001110756 	 0.3352164984 	 1.0003059578 
6.5400000000 	 0.3055766110 	 0.3053514186 	 0.3383151164 	 1.0003071811 
6.5700000000 	 0.3108621971 	 0.3106324073 	 0.3413148666 	 1.0003084033 
6.6000000000 	 0.3161865759 	 0.3159521506 	 0.3442151673 	 1.0003096245 
6.6300000000 	 0.3215478501 	 0.3213087525 	 0.3470154715 	 1.0003108446 
6.6600000000 	 0.3269441181 	 0.3267003126 	 0.3497152673 	 1.0003120639 
6.6900000000 	 0.3323734746 	 0.3321249267 	 0.3523140777 	 1.0003132822 
6.7200000000 	 0.3378340110 	 0.3375806874 	 0.3548114605 	 1.0003144997 
6.7500000000 	 0.3433238165 	 0.3430656851 	 0.3572070086 	 1.0003157163 
6.7800000000 	 0.3488409782 	 0.3485780080 	 0.3595003498 	 1.0003169322 
6.8100000000 	 0.3543835820 	 0.3541157434 	 0.3616911468 	 1.0003181473 
6.8400000000 	 0.3599497133 	 0.3596769778 	 0.3637790973 	 1.0003193617 
6.8700000000 	 0.3655374573 	 0.3652597980 	 0.3657639336 	 1.0003205755 
6.9000000000 	 0.3711449003 	 0.3708622911 	 0.3676454230 	 1.0003217886 
6.9300000000 	 0.3767701295 	 0.3764825458 	 0.3694233675 	 1.0003230012 
6.9600000000 	 0.3824112341 	 0.3821186528 	 0.3710976039 	 1.0003242133 
6.9900000000 	 0.3880663058 	 0.3877687049 	 0.3726680032 	 1.0003254248 
7.0200000000 	 0.3937334397 	 0.3934307986 	 0.3741344712 	 1.0003266360 
7.0500000000 	 0.3994107343 	 0.3991030336 	 0.3754969479 	 1.0003278467 
7.0800000000 	 0.4050962925 	 0.4047835144 	 0.3767554077 	 1.0003290571 
7.1100000000 	 0.4107882224 	 0.4104703503 	 0.3779098589 	 1.0003302672 
7.1400000000 	 0.4164846374 	 0.4161616562 	 0.3789603441 	 1.0003314770 
7.1700000000 	 0.4221836572 	 0.4218555530 	 0.3799069393 	 1.0003326865 
7.2000000000 	 0.4278834081 	 0.4275501686 	 0.3807497544 	 1.0003338959 
7.2300000000 	 0.4335820239 	 0.4332436380 	 0.3814889330 	 1.0003351051 
7.2600000000 	 0.4392776461 	 0.4389341043 	 0.3821246515 	 1.0003363142 
7.2900000000 	 0.4449684249 	 0.4446197190 	 0.3826571200 	 1.0003375233 
7.3200000000 	 0.4506525194 	 0.4502986427 	 0.3830865809 	 1.0003387323 
7.3500000000 	 0.4563280983 	 0.4559690454 	 0.3834133099 	 1.0003399414 
7.3800000000 	 0.4619933406 	 0.4616291077 	 0.3836376148 	 1.0003411505 
7.4100000000 	 0.4676464359 	 0.4672770206 	 0.3837598357 	 1.0003423597 
7.4400000000 	 0.4732855853 	 0.4729109864 	 0.3837803448 	 1.0003435691 
7.4700000000 	 0.4789090014 	 0.4785292195 	 0.3836995460 	 1.0003447787 
7.5000000000 	 0.4845149093 	 0.4841299464 	 0.3835178747 	 1.0003459884 
7.5300000000 	 0.4901015472 	 0.4897114065 	 0.3832357977 	 1.0003471985 
7.5600000000 	 0.4956671663 	 0.4952718527 	 0.3828538124 	 1.0003484088 
7.5900000000 	 0.5012100322 	 0.5008095519 	 0.3823724471 	 1.0003496195 
7.6200000000 	 0.5067284245 	 0.5063227853 	 0.3817922604 	 1.0003508306 
7.6500000000 	 0.5122206380 	 0.5118098491 	 0.3811138411 	 1.0003520421 
7.6800000000 	 0.5176849829 	 0.5172690549 	 0.3803378075 	 1.0003532541 
7.7100000000 	 0.5231197854 	 0.5226987304 	 0.3794648074 	 1.0003544665 
7.7400000000 	 0.5285233879 	 0.5280972195 	 0.3784955178 	 1.0003556795 
7.7700000000 	 0.5338941499 	 0.5334628832 	 0.3774306444 	 1.0003568931 
7.8000000000 	 0.5392304482 	 0.5387940996 	 0.3762709213 	 1.0003581073 
7.8300000000 	 0.5445306775 	 0.5440892649 	 0.3750171106 	 1.0003593221 
7.8600000000 	 0.5497932505 	 0.5493467933 	 0.3736700022 	 1.0003605377 
7.8900000000 	 0.5550165990 	 0.5545651179 	 0.3722304131 	 1.0003617539 
7.9200000000 	 0.5601991736 	 0.5597426910 	 0.3706991876 	 1.0003629709 
7.9500000000 	 0.5653394447 	 0.5648779842 	 0.3690771963 	 1.0003641888 
7.9800000000 	 0.5704359027 	 0.5699694894 	 0.3673653359 	 1.0003654074 
8.0100000000 	 0.5754870584 	 0.5750157188 	 0.3655645291 	 1.0003666269 
8.0400000000 	 0.5804914434 	 0.5800152054 	 0.3636757238 	 1.0003678473 
8.0700000000 	 0.5854476104 	 0.5849665034 	 0.3616998930 	 1.0003690687 
8.1000000000 	 0.5903541340 	 0.5898681886 	 0.3596380339 	 1.0003702910 
8.1300000000 	 0.5952096105 	 0.5947188589 	 0.3574911683 	 1.0003715143 
8.1600000000 	 0.6000126587 	 0.5995171343 	 0.3552603411 	 1.0003727386 
8.1900000000 	 0.6047619202 	 0.6042616578 	 0.3529466210 	 1.0003739641 
8.2200000000 	 0.6094560595 	 0.6089510953 	 0.3505510992 	 1.0003751906 
8.2500000000 	 0.6140937645 	 0.6135841361 	 0.3480748891 	 1.0003764182 
8.2800000000 	 0.6186737470 	 0.6181594932 	 0.3455191264 	 1.0003776470 
8.3100000000 	 0.6231947429 	 0.6226759039 	 0.3428849678 	 1.0003788770 
8.3400000000 	 0.6276555122 	 0.6271321295 	 0.3401735912 	 1.0003801082 
8.3700000000 	 0.6320548400 	 0.6315269563 	 0.3373861950 	 1.0003813407 
8.4000000000 	 0.6363915361 	 0.6358591955 	 0.3345239976 	 1.0003825744 
8.4300000000 	 0.6406644357 	 0.6401276835 	 0.3315882368 	 1.0003838095 
8.4600000000 	 0.6448723994 	 0.6443312822 	 0.3285801697 	 1.0003850458 
8.4900000000 	 0.6490143140 	 0.6484688795 	 0.3255010718 	 1.0003862836 
8.5200000000 	 0.6530890921 	 0.6525393893 	 0.3223522367 	 1.0003875227 
8.5500000000 	 0.6570956726 	 0.6565417518 	 0.3191349757 	 1.0003887632 
8.5800000000 	 0.6610330211 	 0.6604749337 	 0.3158506169 	 1.0003900052 
8.6100000000 	 0.6649001301 	 0.6643379287 	 0.3125005053 	 1.0003912487 
8.6400000000 	 0.6686960190 	 0.6681297572 	 0.3090860018 	 1.0003924936 
8.6700000000 	 0.6724197345 	 0.6718494671 	 0.3056084829 	 1.0003937400 
8.7000000000 	 0.6760703507 	 0.6754961337 	 0.3020693402 	 1.0003949880 
8.7300000000 	 0.6796469693 	 0.6790688598 	 0.2984699798 	 1.0003962375 
8.7600000000 	 0.6831487200 	 0.6825667761 	 0.2948118216 	 1.0003974886 
8.7900000000 	 0.6865747604 	 0.6859890413 	 0.2910962994 	 1.0003987413 
8.8200000000 	 0.6899242763 	 0.6893348420 	 0.2873248597 	 1.0003999957 
8.8500000000 	 0.6931964815 	 0.6926033934 	 0.2834989615 	 1.0004012516 
8.8800000000 	 0.6963906188 	 0.6957939390 	 0.2796200757 	 1.0004025092 
8.9100000000 	 0.6995059591 	 0.6989057508 	 0.2756896847 	 1.0004037685 
8.9400000000 	 0.7025418023 	 0.7019381296 	 0.2717092815 	 1.0004050295 
8.9700000000 	 0.7054974770 	 0.7048904049 	 0.2676803698 	 1.0004062923 
9.0000000000 	 0.7083723407 	 0.7077619352 	 0.2636044628 	 1.0004075567 
9.0300000000 	 0.7111657800 	 0.7105521079 	 0.2594830831 	 1.0004088229 
9.0600000000 	 0.7138772106 	 0.7132603395 	 0.2553177619 	 1.0004100908 
9.0900000000 	 0.7165060774 	 0.7158860757 	 0.2511100387 	 1.0004113606 
9.1200000000 	 0.7190518543 	 0.7184287914 	 0.2468614606 	 1.0004126321 
9.1500000000 	 0.7215140448 	 0.7208879908 	 0.2425735819 	 1.0004139054 
9.1800000000 	 0.7238921815 	 0.7232632072 	 0.2382479633 	 1.0004151806 
9.2100000000 	 0.7261858267 	 0.7255540036 	 0.2338861717 	 1.0004164575 
9.2400000000 	 0.7283945716 	 0.7277599720 	 0.2294897794 	 1.0004177364 
9.2700000000 	 0.7305180373 	 0.7298807342 	 0.2250603638 	 1.0004190170 
9.3000000000 	 0.7325558741 	 0.7319159409 	 0.2205995067 	 1.0004202996 
9.3300000000 	 0.7345077615 	 0.7338652726 	 0.2161087936 	 1.0004215840 
9.3600000000 	 0.7363734089 	 0.7357284389 	 0.2115898135 	 1.0004228703 
